Bond,KappaTR0,HbyR0,ZcmbyR0,WbyR0,RWbyR0,PbyR0,AbyR02
0.0165148503366945,1.9903860590433926,1.9666316731251865,0.9708803577425466,1.0021465745009492,0.1083726584748732,3.1314809329404394,12.552177280053808
0.0172843715029839,1.9898795836584409,1.9651127132573005,0.969560882268326,1.0022647654058459,0.11142388926695365,3.131123274917393,12.552154479131868
0.0180892937893401,1.989348203725714,1.9639367013084241,0.9686065307162844,1.0023982761303638,0.11364624622514623,3.130826359764564,12.552247502757382
0.0189312374598999,1.9887926281351684,1.9627037454715006,0.96760494450792,1.0025386791721684,0.11578605929511691,3.130521775947526,12.552352006002115
0.0198118627443197,1.9882118378854161,1.961422028778847,0.9665646748572285,1.0026861929764008,0.11787001746653882,3.130204556008627,12.55246470288115
0.0207328964388576,1.9876045817476693,1.9600865159567606,0.9654812418492839,1.0028410501739757,0.11992586014477384,3.1298733405075487,12.552588020524636
0.0216962136658455,1.9869730404895969,1.9583745118951392,0.9640189639707316,1.00298730659562,0.12325702221796102,3.1294415664451067,12.552577240175408
0.0227035605799368,1.9863098044206458,1.9569470928126607,0.962866774936201,1.0031545819568666,0.1259777976080179,3.1290902671190923,12.552720395908702
0.0237569663988498,1.9856170425327542,1.955463505588269,0.9616699171919977,1.003330143794296,0.12871101490987166,3.128718468225629,12.55285811317216
0.0248584568737797,1.9848929208987989,1.9539198591201927,0.9604254844156664,1.003514393077054,0.13148867041279474,3.128336766396673,12.553016636414458
0.026010164249165,1.9841365042001777,1.9523447155746994,0.9591621111247054,1.0037074461790645,0.13369147317742278,3.1279249251988333,12.553170183919638
0.0272142836331634,1.9833458572758902,1.950718913566315,0.9578615649958104,1.0039098352644977,0.1366035216428376,3.1274952507081024,12.553338460289574
0.0284730560251579,1.9825175535738473,1.9495343864766488,0.9570161480577485,1.004122859076502,0.13647086816728146,3.1268772085992294,12.553405930992126
0.0297890449190552,1.9816561053750985,1.9475445315090798,0.9553798346988762,1.0043437642930224,0.14089761013085178,3.126499196362457,12.553647941429803
0.031164609707694,1.980755388978235,1.9455403286087214,0.9537449602636097,1.0045751932860438,0.14481061851229543,3.126088951945179,12.553905284846838
0.0326023433176092,1.979814078542433,1.9435210828211429,0.9521111680537039,1.004817295385833,0.14826374070648177,3.125647751838225,12.554175271237325
0.0341049417244048,1.9788307747711906,1.941482854882954,0.9504748990781668,1.005071023410561,0.15130759361535134,3.125176859947832,12.554455766334742
0.0356751975323103,1.977803737413786,1.9394002573749463,0.9488114347750313,1.005337110745377,0.15452309219572982,3.1246818816856385,12.554752542379694
0.037316011855502,1.9767311732580621,1.9372568474836243,0.9471050146583908,1.0056158620533866,0.15792055744218164,3.124165500149546,12.555069376766477
0.0390303820196321,1.9756108427428742,1.9350203141715712,0.9453243892309475,1.0059077656717168,0.16152951733987694,3.1236513448731134,12.555439217576012
0.0408214593561017,1.9744414662291847,1.932728937627427,0.9435079628255729,1.0062128568616355,0.16532481808004187,3.1231079341250974,12.55582456833615
0.0426925392544518,1.973222201367289,1.9304210217360238,0.9416937221635477,1.0065308691470194,0.16781957094305155,3.1224942819923047,12.556157564399648
0.0446469153487293,1.9719492303960187,1.9280042359687537,0.9397917501888783,1.0068631384532916,0.17155701813560859,3.121890232343185,12.55656012213867
0.0466881093312361,1.9706211681346248,1.9254978211841989,0.9378213937640888,1.007209641876088,0.1750605447172183,3.1212691297165898,12.556988663881345
0.0488197349919651,1.9692357379418766,1.922912142367833,0.9357939103074135,1.007570887769895,0.17881228333275348,3.120629246254607,12.557451934657418
0.0510455252915966,1.967790405297023,1.9202183222079405,0.9336815127840046,1.0079474488938578,0.18327694122979418,3.1199938821208253,12.557980015527466
0.0533694205552079,1.9662839931850629,1.917481525154183,0.9315491587895014,1.0083392315127149,0.18662962838195696,3.1192986776174982,12.558489185057041
0.055795438528048,1.9647140354185717,1.9147082583472947,0.929404284981714,1.0087467319787362,0.18981640303426514,3.118559041787996,12.559007055632364
0.0583276855175246,1.9630771675834868,1.9118648833724323,0.9272149815646762,1.009170988436042,0.19287518101050838,3.117790645872898,12.559574011558155
0.0609704743375894,1.961371167824774,1.9088494315296476,0.9248799519738521,1.009612340731742,0.19709593742992132,3.1170463610479167,12.560210709105304
0.063728241435854,1.9595933961114207,1.9056536193946538,0.9223918814079486,1.0100713962001158,0.20281936927732103,3.11633068960196,12.560924173425757
0.0666056285168043,1.957742033568565,1.9025245101029735,0.9199979118810657,1.0105482885279458,0.2063390894862358,3.1155070675254857,12.561620705499582
0.0696073185136185,1.9558135556044167,1.8992585758397635,0.91749627704462,1.0110440233534288,0.21056364168129665,3.1146845649521913,12.562388460812672
0.0727381951325013,1.953805196293642,1.8957769684612547,0.9148091127444768,1.011559203055437,0.21624567162242941,3.1139076487355113,12.563251599710908
0.0760033627837082,1.9517150186422372,1.8923026007364652,0.9121594027483994,1.0120940144232653,0.22064462379620478,3.113054443241219,12.564129969276879
0.0794079892617762,1.94953977213903,1.8887359548309015,0.9094489714653143,1.0126492691811018,0.2253130553026687,3.1121712917214475,12.56505457082326
0.0829574537267894,1.9472768765390798,1.8851038249764644,0.9067052633115408,1.0132254292005114,0.22953892109486976,3.111249664626535,12.566022680457795
0.0866572406648463,1.9449230711894943,1.8813059483152383,0.9038292637608124,1.0138232999115446,0.23476473721489366,3.1103386456285675,12.567082261533287
0.0905129751386467,1.9424749198410118,1.8774350189789193,0.9009149874922038,1.0144437647586488,0.23989266062001915,3.1093932664308777,12.568203570916761
0.0945305050497538,1.9399296867760587,1.8734636765630184,0.8979357515079136,1.01508732804311,0.2446213208186502,3.1084258473532382,12.569398605811918
0.0987157485401449,1.937283687145742,1.8693911130169272,0.8948922349830274,1.0157549758587636,0.249619325075031,3.1074385275229712,12.570674828069185
0.1030745816895284,1.9345314320546947,1.8652640953286408,0.891834129879686,1.016448629403276,0.25395282739069225,3.1064475441128514,12.572262397104652
0.1076144434778601,1.9316804392734113,1.8609243450203885,0.8885948929318569,1.0171633591320681,0.2600621442935821,3.105391302959418,12.573448842254978
0.1123404676734824,1.9287152472202578,1.8565469645630037,0.8853611797201578,1.0179063314502186,0.26519570854327607,3.1043325130002604,12.57497490389403
0.11725981299621,1.9256377828486768,1.85203393198822,0.8820314078155239,1.018675502305508,0.27087542106922086,3.1032609099707975,12.576586040654494
0.1223791170043185,1.9224438221661286,1.8474120817193809,0.8786341491985389,1.0194721008091343,0.27650081077655436,3.102181059763925,12.578336390969744
0.1277053045237348,1.9191303274213238,1.8426951545157526,0.8751838986517994,1.0202967139163248,0.28204884496539345,3.1010644372536222,12.580154293740046
0.1332454268432115,1.9156940757858985,1.8378724681107164,0.8716707826488772,1.021150004308372,0.28780729535291677,3.0999204858443994,12.58206538107602
0.1390066030981853,1.9121313207812431,1.8329371592227608,0.8680892004933869,1.022032902800639,0.2935079139272458,3.0987635764798047,12.584107402436139
0.1449960972534129,1.9084384436305288,1.8278851074335873,0.8644361565612361,1.022946287747675,0.2994261788236704,3.0976039204854464,12.586309662660364
0.1512213553972752,1.904612205635913,1.8227281401035424,0.8607242617763481,1.0238908242731775,0.30527364580376926,3.0964241433667046,12.588646949162836
0.1576902519142001,1.9006511970033915,1.8174575343179185,0.8569439523912089,1.0248661641556671,0.31128794459497733,3.09520520356868,12.59104362354075
0.1644103117060629,1.8965510025625687,1.8120861958080092,0.8531099385741822,1.0258735930937186,0.31720479665537005,3.093945284328508,12.59352724516682
0.1713886229927879,1.8923043806196547,1.8065601383816559,0.8491723804629109,1.0269159120020928,0.3239214792377658,3.0928216473172543,12.596537991793442
0.1786342038939864,1.8879144450799095,1.8009522994433365,0.8451995550157312,1.0279903401484751,0.33024521573927,3.091622574538615,12.59953207977331
0.1861546312896689,1.8833755265198602,1.795241471168269,0.8411730868731927,1.0290988039245712,0.3363628356081681,3.0902911126001222,12.602420577325747
0.1939581864122072,1.8786853870425688,1.7894272416968162,0.8370924456780062,1.0302413889409632,0.3423282413784661,3.088879577228692,12.605316927105983
0.2020523359874276,1.8738375514694408,1.7834800777495,0.8329316392919041,1.031420494483226,0.34877107035021643,3.0875778446507876,12.608681072472566
0.2104457409924067,1.8688311761017744,1.7774191097308354,0.8287085277743839,1.0326354348512137,0.3555453557087608,3.086264323431185,12.612227780177351
0.2191465780588843,1.8636628442845384,1.7712425098755915,0.8244222550453202,1.033886906562361,0.3622041573905089,3.0849466381115276,12.61598027752728
0.228163768091953,1.8583321492165112,1.7649914556929138,0.8201125403101941,1.035173942176175,0.3691432007803622,3.08380774407406,12.620351708250695
0.2375050372132585,1.8528335773634268,1.7585844782028635,0.8157004232201932,1.036498378107189,0.3755219880556225,3.082229372968711,12.623949210944001
0.2471786437113982,1.8471640704742418,1.7520673831809896,0.8112327257757819,1.0378606859274615,0.38241386117361037,3.080883755235561,12.628312341482165
0.2571941974000738,1.8413255655648029,1.745473946459492,0.8067398080371654,1.0392584850521234,0.38910194063008174,3.079466464930671,12.632747361605707
0.2675578540621807,1.8353075535288208,1.738699363912364,0.8021237811901827,1.040696382445466,0.3965206331937383,3.0781510294703365,12.637660049619907
0.278279538418243,1.8291134243725937,1.7318108994684074,0.7974475064082512,1.0421710944124591,0.40376619517257295,3.0768296930845445,12.642805896774664
0.2893681251377346,1.8227426061368432,1.724820952646954,0.7927223223018104,1.0436815128912484,0.41118790172051806,3.075477653568487,12.648135569539411
0.3008318373101414,1.8161925842714588,1.7177139537666148,0.7879332240885452,1.0452275512567355,0.418605379532801,3.0741193520934758,12.653724796433444
0.3126784679526224,1.8094600027467014,1.710458838455929,0.7830503978172464,1.0468095629264793,0.42662181625982387,3.0728341306073945,12.659681303724684
0.3249182842406485,1.8025489847453482,1.703105599903107,0.7781192785111763,1.048423509316413,0.43456809798253226,3.071511443891433,12.665919710297398
0.3375593767484628,1.7954573293086045,1.6956256080796779,0.7731116940447837,1.0500689150744584,0.4430220505194508,3.070222859577486,12.67233969968131
0.3506271084538772,1.7882274001981855,1.6915550096587642,0.7712349312204917,1.051511698349402,0.444766864769677,3.070338388384998,12.682877462363107
0.3640955478490288,1.7807693995619314,1.6843410933728986,0.76656747481574,1.0532165824500181,0.45220461921656036,3.06919393348449,12.690135706681328
0.3779902271834045,1.77312880750955,1.67711650812031,0.7619326924576542,1.0549504315041753,0.4592888929208257,3.068066161822002,12.697756210102153
0.392317587327486,1.7653014943434764,1.6699070713939534,0.7573566354285628,1.0567147442464278,0.4669004191857552,3.067033289726568,12.705676948980475
0.4070879848673474,1.7572928509050203,1.662741704208399,0.7528621831163802,1.0585071564483528,0.47369386696589977,3.0660302968189037,12.714216033231152
0.4223049127271237,1.7490936650044182,1.655630837900161,0.7484670347986755,1.0603373272834016,0.48061636305040256,3.0650592626156676,12.722772606401746
0.437976595967349,1.74070610278663,1.6484982643111312,0.7440988223110871,1.0622112091103746,0.48769727779610933,3.064163199183504,12.73184209467174
0.4541013031538458,1.732113609800053,1.6411550222559685,0.739590293632908,1.0641698077264152,0.49502203876278505,3.063320074219937,12.741459260827034
0.470693958064374,1.7233334263663804,1.6336688947932596,0.7349929371472641,1.066190100612186,0.5016184844328613,3.062139174579769,12.750514897544162
0.4877586356888497,1.7143618101931308,1.6260923467480806,0.7303599140261119,1.068250772258131,0.5088955486943797,3.0611681297755258,12.760246910591107
0.505344998221776,1.7052732746113874,1.6182656779782192,0.7254841515883345,1.0703048547739349,0.514571439056377,3.0597402779752003,12.770376369461921
0.5233500608345658,1.6958839870830442,1.6107349260330184,0.7210317708843954,1.0724642862810385,0.5236462757329782,3.0590699991773636,12.77981620282452
0.5418939105384049,1.6863865716806385,1.6031568111460828,0.7165340096648114,1.074601529117138,0.5316749161429684,3.058794833966266,12.79218279938032
0.5608959246756297,1.6766450931577315,1.5950366574060189,0.7115999884876819,1.076796414784657,0.5392184256146872,3.0576118272267934,12.802335064842614
0.5804248631499004,1.666759748241454,1.5871254360125162,0.7069092876714598,1.0789772257950927,0.5464967843263804,3.0564192741934106,12.812020542829698
0.6004735229717604,1.6567116693221788,1.5791414314143362,0.702213097822712,1.0811561219609271,0.5535844126400292,3.0554483034242317,12.82303187556261
0.6211718402619282,1.646667370224148,1.5726124714538343,0.6989713940879808,1.0833045792642844,0.5597046458643783,3.0544246644714317,12.830524932170968
0.6420581679138052,1.6360146472764876,1.5641198380864423,0.6939043321555263,1.0860845518134503,0.5668763481416677,3.053131798324821,12.84263211914416
0.663379634624528,1.6251036562114543,1.554438085372574,0.6873414839793742,1.0891129249528242,0.5768374490878646,3.0539971252072604,12.867716788523879
0.685601734747605,1.6144922101082473,1.547367672273452,0.6839957718998583,1.0910883016766366,0.5823634097848419,3.0518966863299974,12.87065258796085
0.7083260506641661,1.6036759168177768,1.5392067535823202,0.679146261489869,1.0931148292020318,0.5911462663941119,3.0518735901120295,12.886240517892553
0.7317828334942607,1.5929095231714492,1.5319121396334645,0.6748720693531501,1.0956803779127295,0.5986283660526943,3.052093817528548,12.902954283513766
0.7554170366977638,1.5815880960249615,1.523039513158076,0.6694705419638622,1.098548116087483,0.6067708291860842,3.0520410259736304,12.921500744630507
0.7795861536397605,1.570117154174047,1.5143857089326935,0.664358176000546,1.1013422688649486,0.6145061377848448,3.0515864692424475,12.938020086610974
0.80435571830196,1.558561976727651,1.5060176355838957,0.6595337197477182,1.104075539521131,0.6220428113805802,3.051187716777541,12.95417331998687
0.8294837024281767,1.5466923188316921,1.497524296476186,0.6547395185907904,1.1069528557778723,0.6295050012066186,3.050230658789609,12.968315369177512
0.8553297583778052,1.5348530129440572,1.4892940348860226,0.6501216865479045,1.1097273582807046,0.6370358256740825,3.049884582339942,12.984581997301056
0.8817284469508528,1.5228861124714657,1.48108336489389,0.645546819034112,1.1125141819084903,0.6445085215650301,3.0496101860166687,13.001258425559982
0.9086811426267604,1.5107957614226952,1.472890585678101,0.6410108760095761,1.1153144335096692,0.6520216092202344,3.049404832827268,13.018350416796268
0.9361898059345906,1.4985869760966044,1.4647176657649164,0.6365133319866626,1.1181284769504987,0.6594624155667355,3.049266093988978,13.03584885892828
0.9642576199595804,1.4862659891487269,1.4565711391597056,0.6320576326286288,1.1209556281388642,0.6669324764224103,3.0491936963637865,13.053738425351243
0.9928890653113344,1.4738400842449897,1.448460010125824,0.627649146131622,1.1237945478278202,0.6743276031485129,3.049186400366183,13.071987643642522
1.0220920258952444,1.4613188957512664,1.440400568074154,0.6232989778029707,1.126642466449145,0.6816513418402281,3.049241773550044,13.090535286964768
1.0518811335822842,1.4487162543657326,1.432423679734051,0.6190298840215924,1.1294937518278234,0.689002638304107,3.049348135718198,13.109233947356245
1.0827005990891172,1.4363298579642445,1.4252731873171907,0.6153769152031544,1.1321192834937355,0.696317509458858,3.0494475047306686,13.125495044087264
1.1135727099001846,1.423505959358798,1.4173675737917986,0.6112236774739093,1.135039095109693,0.7034759023194562,3.049344280250107,13.143379997053461
1.14494155400884,1.410560307617565,1.409317933672207,0.6069676198740194,1.138016014560361,0.7105772904956756,3.0494133516658564,13.162643037480219
1.1766630426758873,1.3974171102754347,1.4008371494469454,0.6023885315570687,1.1411092612220655,0.7179134700840147,3.0498987034125533,13.18537609757701
1.2086571430928033,1.384049304796358,1.3920192878479252,0.597603770830643,1.1443052644793459,0.7250155642589805,3.050306225189688,13.20927873557093
1.24138178325224,1.3707324179595473,1.3838393727023521,0.5933831636017003,1.1473612464362046,0.7318523516865003,3.0503429973613976,13.229937537346531
1.274834705172561,1.3574596804264865,1.3762459102119295,0.5896549723961491,1.1502560843808884,0.739224329374157,3.0510947288661345,13.252663444763039
1.3088289913611906,1.3441305534549286,1.3677242845665432,0.5850568395537942,1.1533305611834466,0.7456573936698023,3.0510824829127556,13.2734807355478
1.343225728705568,1.3306826700113201,1.3599616512208927,0.5812580119096398,1.15658699402727,0.753249407869044,3.05200248200803,13.297270828948006
1.3779793403840706,1.3171078955563473,1.351899965146791,0.5772815524560252,1.1600622161058898,0.7606886674264848,3.052502616604526,13.319906367934497
1.4122494071243228,1.3030338579619107,1.3414190898633622,0.571757316654305,1.165674014620348,0.7740566785773013,3.0522822596694814,13.342907817877323
1.4486804229659087,1.289692860343091,1.334979533399104,0.5689246435021102,1.1677514018927582,0.7764046421138656,3.052471469309858,13.361162756484244
1.4858202928000126,1.2763892644653108,1.328380239171844,0.565915336817574,1.1698750152593809,0.7808440502709341,3.052895840867754,13.380257103537335
1.5234254708562351,1.2630211009169432,1.3214264066924029,0.5626010771472828,1.1721389839243024,0.7867106911315946,3.053797479247182,13.402483968051442
1.5618442211483363,1.2497376609306197,1.3146919851507965,0.5594437874411545,1.1744134353384672,0.7922280023203279,3.0538226460276445,13.41921049655104
1.599652841668691,1.2359840630047505,1.3065635945211076,0.5552373725172589,1.1772281583579183,0.8001243196853941,3.056258920012111,13.453470376883503
1.6384796781676685,1.2224202332067744,1.2991261480630556,0.5515815947550851,1.1799639891937406,0.806684222990878,3.057332622233944,13.478572413876757
1.6779322215067698,1.2088911743190647,1.291790750749246,0.5480032266675047,1.1827616546129023,0.8132537796009994,3.0583608787628336,13.503183800571694
1.7178940842966073,1.1953585495195675,1.2843878443468026,0.5443634153788063,1.1856520162217932,0.8197647904327163,3.059434067910416,13.528216705290808
1.7582890106303213,1.1818031164069145,1.2771114784369015,0.5408663583410577,1.188646405462749,0.8263640588481048,3.060594103310013,13.553888032737246
1.799176364672441,1.1682529023131298,1.2697744985243526,0.5373114063598522,1.1917166450857646,0.8328949670839911,3.061795781056689,13.579951968077872
1.8405263193147083,1.1547049195253507,1.262449282956065,0.5337742809091721,1.1948602370654589,0.8394257763987502,3.063048518822467,13.60643784838928
1.882376034136893,1.1411774793306566,1.2552557548893435,0.5303596550755003,1.1980505789450482,0.8459423407411908,3.06438726798433,13.633339277013523
1.9246662068761795,1.1276587925807753,1.2480212759230978,0.5269104713239539,1.2012935670656955,0.8523439137227011,3.065742756002663,13.66051926056112
1.9674369555018367,1.1141673109886334,1.2408371281542399,0.5235058665666636,1.2045647783428526,0.8585971112797828,3.067054089363316,13.687481902373364
2.01062841338927,1.1006922478700338,1.233658008190715,0.5201095651835483,1.2078723235131656,0.8649000646131646,3.0684785356268054,13.715212501877186
2.054276700725166,1.0872501349452561,1.2265276012879018,0.5167549034169475,1.2111961272352305,0.8712131872401663,3.0699541145681213,13.74325178696708
2.098373193232698,1.073844419964325,1.2194426045736135,0.5134382870742672,1.2145312141554097,0.877390658641655,3.071476036489022,13.771581239777285
2.14291339056554,1.0604795773789972,1.2124041120334506,0.5101596026096872,1.217872452028717,0.8835747043062817,3.073046095518707,13.80020577541125
2.1878923950077453,1.047159843065081,1.2054127770923262,0.50691846470708,1.221215775837931,0.8896983575022991,3.07466562463317,13.829129851462962
2.233304685892599,1.0338891758759068,1.1984687161755958,0.5037141421443629,1.2245581008919977,0.8958312336267036,3.076336121809263,13.858361154588023
2.2791443550284014,1.0206713315807883,1.1915718093369856,0.5005457939123334,1.2278971145869293,0.90190700812595,3.0780584589708058,13.88790529717188
2.3254051088799046,1.0075098740946666,1.1847217571751654,0.49741251247458806,1.2312311483171976,0.9079271196021865,3.0798330791020505,13.917766602788648
2.3720805504518427,0.9944082444392941,1.1779183341779305,0.494313518076168,1.2345589885106012,0.9138921046779271,3.0816595045685937,13.947944376182319
2.419164649700304,0.9813698557604241,1.1711617149875606,0.49124840365116607,1.2378796607904676,0.919865741377485,3.08353598141547,13.978429545575205
2.466651866769865,0.968398102104824,1.1644524648637185,0.4882171117379876,1.2411923231825293,0.9257174849528373,3.085459683712083,14.0092053561815
2.514538291709952,0.9554965576070841,1.1577922008622221,0.48522042631474266,1.2444959197073338,0.9316361094784528,3.0874261315313025,14.040241543036748
2.5628208564224444,0.9426687817202725,1.1511828118939786,0.48225934313002056,1.2477893374796984,0.9374283070606295,3.089430491076435,14.071503539045251
2.611499247116011,0.9299186386176327,1.1446275033496258,0.47933584737223167,1.2510709048122122,0.9431543458861137,3.091465765284233,14.102937993021165
2.660579599889206,0.9172508616419722,1.138132559072313,0.4764542089326131,1.2543375200747597,0.9488673869975706,3.093517783138304,14.13443492152741
2.7100977836327504,0.9046747738352969,1.1317202967300588,0.4736308968996487,1.257579313752073,0.9544006603655321,3.0955255465624916,14.165539717964126
2.7600468943672465,0.8921918063657575,1.1253979229583346,0.47087465008462887,1.2607966980254401,0.959581117233489,3.097254550256982,14.194813556986285
2.8101987576862277,0.8797687241829356,1.1190171150335468,0.4680626504024017,1.2640396918305619,0.96545162902651,3.0997126906770816,14.22887102889537
2.860647220181259,0.867425433068878,1.11266355729822,0.46526944566556083,1.2672837970653976,0.9711281258056896,3.102095157337154,14.26258852145778
2.911416162011027,0.8551693840306276,1.1063552231581306,0.46250753395435523,1.270521062447833,0.9767090340569581,3.1044867636932785,14.296426716075448
2.962640785485549,0.8430231457944989,1.1001567679986293,0.4598236475233802,1.2737226509051012,0.9821497001017393,3.106790229090285,14.329519365231308
3.0142678165836907,0.830980663902028,1.0940347438121254,0.4571907251445186,1.2769036774944817,0.9875155860901453,3.109088516298622,14.362464368109274
3.065366742294378,0.8189195151004114,1.0875655619011615,0.45429528593265456,1.280255653198916,0.9921956241648502,3.1110327279800742,14.394405201320279
3.1182569342585484,0.807153154472879,1.081807561805114,0.45191852301741925,1.2832947230415133,0.9981616002193447,3.1138461725188837,14.429728319301146
3.170153368238788,0.7953167638317794,1.0755449835294784,0.4491711111041815,1.2865909912346507,1.0020655577013842,3.115244974881987,14.45772406720206
3.22305665952652,0.7836713505352647,1.0695909490018345,0.44663367931550446,1.2897394853332311,1.0082760154060515,3.11857886225062,14.497411793239735
3.277316986870057,0.7722523250171898,1.0641067833254083,0.4444348940628099,1.2927017402140417,1.0136277379695553,3.121026407366548,14.529713085454278
3.3305923690242345,0.7607828980147152,1.0582214990733587,0.4419622746863076,1.2959600259174755,1.0174534357134426,3.1224500487007503,14.557095327749407
3.3836951401916617,0.74936881129536,1.0521651424895302,0.43934521315756087,1.2992793541004695,1.0226857555255013,3.125233844912399,14.594080868198368
3.437792079003042,0.7381418063697979,1.046429363396861,0.4369498602875578,1.3024164945808772,1.0275534732571785,3.1276777285708586,14.627773306562794
3.4920828482022723,0.7270131549956798,1.0407069711565582,0.43455805968897226,1.3055678117189868,1.0324033905124168,3.1302124424210374,14.662163692355618
