Bond,KappaT,Height,Zcm,Width,Rfoot,Perimeter,SurfaceArea,KappaTR0,HbyR0,ZcmbyR0,WbyR0,RWbyR0,PbyR0,AbyR02
0.3548133892335759,2.9971820039242605,1.0071899653890954,0.45937917626985564,0.6265692138652471,0.2644957207064134,1.8299303823049784,4.504210832243091,1.785307857004101,1.690874560907935,0.7712076069636651,1.05188691386887,0.4440364786981491,3.072094478698149,12.69459092841037
0.3981071705534978,2.7918637477697565,1.0526577838085083,0.4774925165554295,0.6672141627319611,0.29433818784439725,1.936016638087246,5.062861480166296,1.761546936443327,1.668350155549306,0.7567746389398252,1.057463184427526,0.4664945901959253,3.068379590195925,12.71733305664221
0.4466835921509637,2.5965840519636307,1.0992074354042765,0.49582136148640965,0.7108297951612254,0.32733381545774515,2.0483300966996096,5.692397716581551,1.735411157585561,1.644673358295996,0.741865600109253,1.063568884934527,0.4897685261333132,3.064784526133313,12.74369109724925
0.501187233627273,2.410800882520256,1.1467565036046685,0.5143280737164118,0.7576732353347972,0.3637828195258719,2.1672853244312305,6.402243314988876,1.706716321769776,1.619836615881912,0.7265077143779306,1.070241891466192,0.5138568906690172,3.061371890669017,12.77415481765872
0.56234132519035,2.234015357956548,1.1952090320588682,0.5329734520523709,0.8080266679805899,0.4040072474032615,2.293335712048012,7.203179451483544,1.67527518049139,1.593836860165681,0.7107315210859078,1.077520879511634,0.5387523231615592,3.058212323161559,12.80926570538863
0.6309573444801942,2.065770988018755,1.2444546396562808,0.5517169819787571,0.8621996832159798,0.44835685548472953,2.4269784455041283,8.107562467419637,1.640900222257574,1.566675569688444,0.6945705287314413,1.085445091241477,0.5644478389218506,3.05538483892185,12.84962056206659
0.7079457843841391,1.9056530446108337,1.2943675782315591,0.5705170445201757,0.9205318014716211,0.4972074339954259,2.568760135507272,9.129580585994107,1.603407213396931,1.538358749850466,0.6780607782030129,1.094054096475632,0.5909321428018075,3.052977142801807,12.89587534437566
0.7943282347242829,1.7532880571629335,1.3448057797737392,0.5893311096519548,0.983395192347763,0.5509658965875465,2.719283173965633,10.285557090179811,1.562619625765158,1.508896902358076,0.6612403807237467,1.103387553686018,0.6181939036622538,3.051085903662254,12.94874919528701
0.8912509381337472,1.6083433929631097,1.3956098716368943,0.6081158746651768,1.051197610069634,0.6100700767173107,2.8792129108364057,11.59430913458112,1.51837407292943,1.478304955425577,0.6441490055785333,1.113484984363722,0.6462190013820052,3.049817001382005,13.00902881388182
1.0,1.470526893757501,1.446602215371803,0.6268273681473264,1.124385571116571,0.6749937382902563,3.049285738290256,13.07757314096405,1.470526893757501,1.446602215371803,0.6268273681473264,1.124385571116571,0.6749937382902563,3.049285738290256,13.07757314096405
1.122018454301963,1.339586509482138,1.4975859875503938,0.6454209973946303,1.203447808124258,0.7462485083892054,3.230318189600893,14.760510113329183,1.418962000366196,1.413812339720345,0.6093167123737095,1.136127992302161,0.7045040207569767,3.049617020756977,13.15531848583728
1.258925411794167,1.215309860720192,1.5483443723483439,0.6638515481188264,1.2889190405785702,0.8243845511133359,3.4232171591889946,16.672306914430973,1.363600091423204,1.379963374409567,0.5916583150424434,1.148750304094098,0.7347335045627273,3.050945504562727,13.24328412012139
1.412537544622754,1.097523642082426,1.5986399805251457,0.6820731633999789,1.3813841020329527,0.9099989352054149,3.6289913405177714,18.846892749834865,1.304409293279752,1.345087912853627,0.5738930459313116,1.162289872196437,0.7656686829841368,3.053415682984137,13.34257827098557
1.584893192461114,0.9860927351310603,1.648214602405281,0.7000392996294161,1.4814824818391321,1.0037398631584262,3.8487639995400644,21.323794243643803,1.241417202642107,1.30922339557537,0.5560609811122563,1.176783364574225,0.7972989136250244,3.057181913625024,13.45440459021152
1.778279410038923,0.8809188616309945,1.6967894398567367,0.7177026618022122,1.5899133411833577,1.106304522912563,4.083787176082537,24.149157228711836,1.174724181981849,1.272412575405028,0.5382010701079688,1.192266807893817,0.8296113554904361,3.062408355490436,13.58006907822391
1.99526231496888,0.7819385997793049,1.7440661490759752,0.735015233685694,1.7074410351877556,1.2184559313637575,4.335457329881362,27.37696813691523,1.104517629778014,1.234704277925414,0.520350936145909,1.20877568294566,0.8626007400668206,3.069268740066821,13.72098692564252
2.23872113856834,0.689120467232427,1.7897288161091185,0.7519283177425321,1.8349012391111077,1.341017628343929,4.605332515710313,31.070515734415444,1.031086614417613,1.196154368343807,0.5025467176108219,1.226345082499023,0.8962609752559539,3.077945975255954,13.87868957823171
2.51188643150958,0.6024608131779873,1.8334473645351437,0.7683927578582621,1.9732076815750752,1.474889623572769,4.895150943738358,35.3041392076647,0.9548360415303788,1.156827080371303,0.4848230540160612,1.245009878874528,0.9305924402908662,3.088631440290866,14.05483096879018
2.818382931264454,0.521978150665286,1.8748826520143678,0.7843593012638237,2.123359560998426,1.6210530414817204,5.206850835086132,40.16531861040855,0.8762990167090654,1.116796619364234,0.467213142687726,1.264804907587141,0.9655999294632234,3.101523929463223,14.25119282580546
3.16227766016838,0.44770559674915655,1.9136936983548565,0.7997791890239194,2.286449656675613,1.7805771637649976,5.542591273761101,45.75717158679869,0.7961456444582141,1.07614905034129,0.4497488890153735,1.285765129915983,1.001292121875282,3.116828121875282,14.46968815014248
3.548133892335755,0.3796811120288438,1.9495473838676542,0.8146050090075521,2.4636731459227503,1.9546277713221933,5.904773651067657,52.201430409449195,0.7151859809696066,1.034984379386557,0.4324611274747535,1.30792574884001,1.037681478056838,3.134752478056837,14.71236204535808
3.981071705534973,0.31793535882788676,1.9821308560253368,0.828791847805332,2.6563371030081573,2.1444849306964433,6.296063144173861,59.641983467534864,0.6343644400653908,0.9934186804185956,0.4153798934543896,1.331322244238141,1.074788469971123,3.155506469971123,14.98138890204195
4.466835921509632,0.2624772167671851,2.0111665252283943,0.842298679757312,2.8658706905908837,2.3515443185583313,6.719409691116176,68.24907894720208,0.5547427208442735,0.9515859733930008,0.398534680748765,1.355990325273884,1.112636154829591,3.179297154829591,15.27906557269207
5.011872336272724,0.21327740732241462,2.0364292949268274,0.8550900063926059,3.093835967911658,2.577339107304987,7.1780677575426255,78.22429874203608,0.4774686401517397,0.9096395526193682,0.3819546756678392,1.381965763672631,1.151255090642148,3.206325090642148,15.60779953948521
5.623413251903491,0.17025116735561555,2.0577648669131223,0.8671375482250874,3.3419393492302736,2.823537376389171,7.675614601038304,89.80643202260937,0.4037291416253087,0.8677522492554455,0.3656688720781529,1.409284138240798,1.190675838923226,3.236779838923225,15.97009289548664
6.309573444801933,0.13324158519531917,2.0751075775944003,0.8784219231846763,3.6120436536836595,3.0919746671645365,8.215966775028065,103.27839294878495,0.33468772996495,0.8261152063102285,0.349706066391213,1.437980478883718,1.230937286167965,3.270835286167965,16.36852219128531
7.07945784384138,0.10200577550640165,2.0884951966271514,0.8889339676452017,3.9061809306638247,3.3846507703374313,8.803395623196714,118.97536669517835,0.2714093231340945,0.7849346135692323,0.3340946349836004,1.468088901661711,1.272078359946503,3.308645359946503,16.8057172342199
7.943282347242816,0.07620651721018319,2.0980780652365043,0.898675577157437,4.226566141444085,3.7037514424718165,9.442542767112498,137.294398943649,0.2147791473562912,0.7444261892031867,0.3188621273526697,1.499642257465651,1.314140602182169,3.350340602182169,17.2843407727166
8.912509381337456,0.05541188928356081,2.1041197830644944,0.9076598324443477,4.575611965342352,4.051669278564699,10.138437528823912,158.7057037256159,0.1654256911485488,0.7048074071748714,0.3040346743806412,1.532671871386712,1.357169179216703,3.396026179216703,17.80707283831209
10.0,0.039104731693545204,2.1069874177318426,0.9159102753296612,4.955945159798078,4.431001716052761,10.896518725369187,183.7660354221773,0.1236600194413764,0.6662879241349267,0.2896362602393657,1.567207466384907,1.40120577388414,3.44578177388414,18.37660354221773
12.58925411794167,0.017584974109292918,2.1050536558748587,0.9303470607668909,5.822161593447464,5.295538769426344,12.623219394689881,247.5915447482813,0.06239384263302894,0.593284729311354,0.2622074276217459,1.640908085803579,1.492485607960038,3.557706607960038,19.66689546725603
15.84893192461114,0.006743681452103102,2.0963003656891424,0.9423165129737259,6.851253714422163,6.3232856253881735,14.675617855389309,335.63731057661704,0.02684707942010866,0.5265668444943127,0.2366992063126123,1.720957124408664,1.588337536497212,3.686348536497212,21.17728261898961
19.95262314968881,0.002136588398079411,2.084489779289591,0.9521890968579728,8.074083267791446,7.545023742125447,17.115894196183984,457.53518937753336,0.009543789806021837,0.4666591332025259,0.2131685859050239,1.807562088616564,1.689120414249623,3.831771414249623,22.93107958512559
25.11886431509582,0.000538836036262731,2.0723082892874265,0.960319507055368,9.527266598358372,8.997309052194442,20.01744902829726,626.8112412009698,0.002700577423932028,0.4134798634612828,0.1916089322757066,1.90093960083662,1.795199168797193,3.994006168797193,24.95380497056436
31.62277660168382,0.00010352384909809983,2.0611676796005027,0.9670184670347712,11.254283353699563,10.723588846757032,23.467266736782193,862.480447409013,0.000582157384906312,0.3665332045271276,0.1719629029055336,2.001326036262772,1.906953724791106,4.173135724791106,27.27402651173548
39.81071705534978,1.4384750899075405e-05,2.051526466344947,0.9725460447339369,13.306786964516556,12.775485920642106,27.568621578946264,1191.2969648466733,9.076164228289696e-05,0.3251450330663908,0.1541381605653797,2.108983607359256,2.024778066600846,4.369332066600846,29.924026818969
50.1187233627273,1.3591834115900776e-06,2.043357648797498,0.9771154734174676,15.746154777546954,15.214344156470913,32.444215385486565,1650.9289317462662,9.622281664400468e-06,0.288631939601854,0.1380212291634009,2.224203480672601,2.149083233782696,4.582867233782695,32.9403628220515
63.09573444801943,8.117131329697797e-08,2.0364776944575116,0.9809001952698937,18.64532577088177,18.11309184350416,38.23986803105384,2294.438715670124,6.447666600144016e-07,0.2563773520104557,0.1234880182259129,2.347307442414371,2.280303160794903,4.814114160794903,36.36440300984794
79.4328234724283,2.8090378836754332e-09,2.030689612884828,0.984040925223102,22.090983011566138,21.55840298515224,45.128888745525124,3196.606896381013,2.503557649078963e-08,0.2278471220616085,0.1104112077888698,2.478649061264835,2.418892599461933,5.063544599461933,40.24289653370534
100.0,5.080908695867936e-11,2.025820420021259,0.9866518536201664,26.18614652045574,25.65327466643012,53.31726466643012,4462.859931553546,5.080908695867936e-10,0.2025820420021259,0.09866518536201664,2.618614652045574,2.565327466643012,5.331726466643012,44.62859931553546
158.4893192461114,1.4424889025643063e-15,2.018277680417364,0.9906386885096853,36.83781931657269,36.304497262387706,74.61755056907725,8743.374120373654,1.815985935669286e-14,0.1603174947069342,0.07868922806934756,2.926131998882522,2.883768722298493,5.927082722298493,55.16696116787804
398.1071705534977,2.3217763390030353e-26,2.009158950454562,0.9953623168669146,73.13658986895638,72.60273049701229,147.2113348091658,34038.55548224774,4.632552832999169e-25,0.1006964816295795,0.0498862886047361,3.665512515335461,3.638756165158396,7.378044165158395,85.50098566404404
630.9573444801943,1.15359031178225e-29,2.006483269135349,0.9967278913453849,103.15709391624792,102.62307083968088,207.25122898636445,67468.08432643273,2.897687851686742e-28,0.07987953770384044,0.03968045206352645,4.106757878151881,4.085498036549644,8.250820036549644,106.9297075573554
0.01122018454301954,18.810860611922102,0.20937792691322782,0.10377981052354666,0.10612242501135372,0.008964034291756318,0.33224153436217135,0.1410018370602842,1.992547417696914,1.976655091566327,0.9797445886364696,1.001860295498062,0.08462594068532571,3.136562340685325,12.56680195585609
0.01258925411794156,17.7505260548069,0.2215206387846165,0.10970733065539132,0.1124358959998123,0.01006364870571107,0.3518652973389092,0.1582079042234493,1.991641780706108,1.974304771327769,0.9777676136676696,1.002085977897414,0.08969236350013485,3.136002763500135,12.56690052812418
0.01412537544622741,16.749035387918894,0.23434050601714057,0.11595152055190522,0.11912819745080688,0.011296925633397068,0.37264117989842266,0.1775138927699968,1.990626586596296,1.971729632534996,0.975610460587465,1.002338865680589,0.09505178343467406,3.135384783434674,12.56702120561383
0.01584893192461098,15.80307052669769,0.24787108474644312,0.12252600918143808,0.1262226559633339,0.012679938779957916,0.3946357307773439,0.1991762031344842,1.989488707043506,1.968910011858359,0.9732586858090329,1.002622194935658,0.1007203338749598,3.134703033874959,12.56716882133829
0.01778279410038905,14.909497694066765,0.26214695318501136,0.129444525800674,0.13374414196919485,0.014230633335431266,0.41791918864442407,0.2234825837223964,1.988213471782759,1.965824821875874,0.970697003277116,1.002939575948376,0.1067146953337337,3.133951795333734,12.56734922874168
0.01995262314968858,14.06535707846124,0.27720364206540826,0.13672082112424477,0.14171919036181838,0.015969061934404383,0.44256566955842325,0.25075597825648976,1.986784495185181,1.962451498161363,0.967909289524474,1.00329503382983,0.1130523007703085,3.133125000770308,12.56756950578719
0.02238721138568315,13.267853076295612,0.29307754617174653,0.14436857652302837,0.15017613336248364,0.017917653674377476,0.4686533633609569,0.28135885039721853,1.98518348525756,1.958765953598227,0.9648786000720564,1.003693052967896,0.1197515485037119,3.132216248503711,12.56783819788964
0.02511886431509551,12.514345086798532,0.3098058143050251,0.15240130012888328,0.15914524717374767,0.020101378519914084,0.4962647398443015,0.31569804649840855,1.983390033617606,1.954742538984236,0.9615871962464968,1.004138625433924,0.1268311241131626,3.131218824113162,12.56816560407493
0.0281838293126442,11.802338831077005,0.3274262165827168,0.1608322104596717,0.16865891420172133,0.02254817345373785,0.5254867658328383,0.3542302657206129,1.981381385285588,1.950354020172563,0.9580165923091756,1.004637303586734,0.134310933321175,3.130125733321175,12.56856411494422
0.0316227766016834,11.129478166262626,0.3459769850646582,0.16967410555915224,0.1787518028373587,0.025289097758390236,0.5564111345372088,0.3974682161909796,1.979132186754245,1.945571562666227,0.9541476137062144,1.005195256877249,0.1422110474632154,3.128929747463215,12.56904860687726
0.03548133892335709,10.493537372032597,0.36549662735317784,0.1789392194419989,0.18946106712230293,0.028358801284831304,0.5891345091344768,0.44598754728285317,1.976614211635627,1.940364738806937,0.9499604806459304,1.005819333226344,0.150552464591548,3.127623464591548,12.56963690818508
0.03981071705534921,9.892413881480483,0.38602370946139536,0.18863906470351452,0.20082656877778948,0.03179587910551996,0.6237587825753219,0.5004346603980664,1.97379606217929,1.934701550594959,0.9454349099279108,1.006517124445981,0.1593568868964284,3.126199386896428,12.57035033311024
0.04466835921509571,9.32412143866205,0.40759660637222067,0.1987842623182493,0.2128911246121708,0.03564319355352472,0.6603913568550686,0.5615355166110945,1.970642846671802,1.928548474534445,0.9405502397760948,1.007297036319747,0.1686462190325806,3.124650019032581,12.57121431094167
0.05011872336272653,8.786783657877317,0.4302532190217245,0.20938436045661224,0.22570078240568128,0.03994843119801252,0.6991454448650904,0.6301055759498062,1.967115831491665,1.921870534071403,0.9352855826899228,1.008168362362533,0.1784430874832396,3.122967987483239,12.57225910144427
0.0562341325190341,8.278627969101409,0.45403065521724456,0.22044764292996555,0.23930512903078224,0.044764512907687064,0.7401403996315381,0.7070610250889027,1.963172068488209,1.914631397545016,0.9296200021263976,1.009141361648073,0.1887703857085541,3.121146185708554,12.57352062556628
0.0630957344480184,7.797979928478819,0.4789648739676775,0.23198093029261582,0.253757634680601,0.05015015055662872,0.7835020758537531,0.7934314731790403,1.958763997552985,1.906793507697859,0.9235327178116204,1.010227339490428,0.199651345409315,3.119177945409315,12.57504140525872
0.07079457843841272,7.343257879939496,0.5050902921183806,0.24398937601008308,0.2691160377498861,0.056170363935554746,0.8293632305427721,0.8903743255901966,1.953839026171995,1.898318243210656,0.917003337535875,1.011438730803089,0.2111092377947629,3.117057237794763,12.57687163664336
0.07943282347242692,6.912967951423315,0.5324393536435086,0.2564762618302815,0.28544277516287636,0.06289717712786971,0.8778639703050051,0.9991910784848981,1.948339087866952,1.88916611627589,0.9100121171796078,1.012789184877784,0.2231676058996415,3.114778905899641,12.57907039942678
0.08912509381337314,6.505699370662429,0.5610420606686736,0.2694427953111787,0.3028054633889236,0.07041010848846102,0.9291522543146293,1.1213458175039601,1.942200182508097,1.879297002378963,0.9025402425932236,1.014293650234611,0.2358495291098782,3.112338929109878,12.58170700893785
0.1,6.120120089962962,0.590925469016791,0.2828879159313412,0.3212774359643987,0.078796977662279,0.9833844640905538,1.258486252950647,1.935351903803757,1.86867040949632,0.894570136881271,1.015968458466395,0.2491779221502117,3.109734722150212,12.58486252950647
0.1023292992280754,6.045495028204673,0.5970579765744376,0.2856341065538962,0.32511183538520916,0.08058754640628568,0.9945985693025907,1.2878719405364525,1.933890448138759,1.866450621546127,0.8929148870450201,1.016325400605502,0.2519230660678339,3.109194066067834,12.5855639611681
0.10471285480509,5.971677303547294,0.6032428383043497,0.28839926844721586,0.32899443925015864,0.08241778488262794,1.0059383874674261,1.3179464311152673,1.932396896658531,1.864198587908466,0.8912389420226919,1.016690012937135,0.2546953041806727,3.108646804180673,12.58629070488491
0.1071519305237607,5.89865731581859,0.6094802174691555,0.29118335678679685,0.3329259283206899,0.08428844263095057,1.0174053037074549,1.3487260225184563,1.9308705846122,1.861913984433705,0.8895421844649511,1.01706244756375,0.2574945429933454,3.108092942993345,12.58704361112168
0.1096478196143185,5.826425576095304,0.6157702708861659,0.29398632286499193,0.3369069949848708,0.08620041538008194,1.0290007193601003,1.380227406659524,1.92931083524729,1.859596488935092,0.887824501510795,1.017442859120034,0.2603210927264469,3.107532492726447,12.58782355649583
0.1122018454301964,5.7549727049788615,0.6221131480734717,0.296808113439804,0.34093834346319174,0.08815455195019459,1.0407260521590092,1.4124676792443582,1.927716959464556,1.857245779258877,0.8860857830170208,1.017831404697694,0.2631750671706112,3.106965467170611,12.58863144210128
0.1148153621496883,5.684289432120889,0.6285089914476504,0.29964867102585335,0.34502069010286607,0.0901517526630817,1.0525827366595546,1.4454643504122486,1.92608825587799,1.85486153460309,0.8843259226898187,1.018228244022382,0.2660566842594326,3.106391884259432,12.58946819788586
0.117489755493953,5.614366594656982,0.6349579359512602,0.30250793372158985,0.3491547635806583,0.09219293731104634,1.0645722243970832,1.479235354893978,1.924424010510906,1.852443435098629,0.8825448177890407,1.018633539337403,0.2689661658113627,3.105811765811362,12.59033478004056
0.1202264434617413,5.545195136323677,0.6414601086906385,0.3053858349882449,0.35334130518906987,0.09427897637243744,1.076695984275565,1.5137990630814224,1.922723496713569,1.849991161462818,0.8807423687147216,1.01904745552115,0.2719035379406385,3.105225137940638,12.59123217400294
0.1230268770812382,5.4767661062982755,0.6480156291082243,0.30828230399563983,0.35758106905958476,0.09641082767732446,1.0889555027689652,1.5491742918413083,1.92098597498403,1.847504396215585,0.8789184802397624,1.019470160002453,0.2748690308932235,3.104632030893223,12.59216139265523
0.1258925411794168,5.409070658428463,0.654624608537633,0.3111972653154633,0.36187482247749897,0.09858943457419371,1.1013522843804313,1.585380316348116,1.919210692920891,1.844982823088139,0.8770730608212771,1.019901822924937,0.2778627796069211,3.104032479606921,12.59312348051421
0.1288249551693134,5.342100049788371,0.6612871501235416,0.3141306390551929,0.3662233460885016,0.10081579598368332,1.1138878517794981,1.6224368812849739,1.917396884937221,1.842426127502052,0.8752060231868707,1.020342616983601,0.2808850233224003,3.1034265233224,12.59411951009508
0.1318256738556407,5.275845640078007,0.668003348490798,0.31708234065802576,0.37062743423756855,0.10309089652093133,1.1265637463185816,1.6603642134369991,1.915543772266843,1.839833996339364,0.873317283961985,1.02079271762169,0.2839359062508138,3.102814206250814,12.59515058694277
0.1348962882591654,5.2102988902912255,0.674773289471214,0.32005228084408993,0.375087895208589,0.10541570480561645,1.1393815282500446,1.6991830337343798,1.913650562708779,1.83720611789931,0.8714067637075229,1.021252302928616,0.287015477366207,3.102195577366207,12.59621784752058
0.1380384264602885,5.145451361981257,0.6815970502502665,0.32304036591277335,0.3796055515207502,0.10779128332745103,1.1523427771064407,1.738914570074906,1.911716450582065,1.834542183002515,0.8694743879275154,1.021721553681971,0.2901239906357815,3.101570690635781,12.59732246060603
0.1412537544622755,5.081294716201998,0.6884746989403321,0.32604649751192594,0.38418124022228206,0.11021871804543193,1.1654490920594622,1.779580570429597,1.909740616561946,1.831841884507982,0.8675200865896114,1.022200653364012,0.2932617051623799,3.10093960516238,12.59846562807552
0.1445439770745928,5.017820712447675,0.6954062939140497,0.3290705721741778,0.3888158132058391,0.11269896694203646,1.1787020923420142,1.8212033164655959,1.90772222751029,1.829104916244717,0.8655437930644388,1.022689788218092,0.2964284854673142,3.100302385467314,12.5996485867118
0.1479108388168208,4.955021208018064,0.7023918846099918,0.3321124822821335,0.39351013748356567,0.1152331978539748,1.1921034175382672,1.8638056371298724,1.905660436464188,1.826330975858348,0.8635454468524463,1.023189147180374,0.2996247013941284,3.099659101394128,12.60087260703112
0.1513561248436209,4.892888156885054,0.7094315105333703,0.3351721152910469,0.39826509552294415,0.1178225277551865,1.2056547280507932,1.9074109231200083,1.903554382436145,1.823519762838319,0.8615249916458261,1.023698921956214,0.3028505284570987,3.099009828457099,12.60213899563509
0.1548816618912482,4.8314136086814985,0.7165252010058343,0.33824935369504266,0.40308158554857226,0.12046801888010338,1.2193577054564,1.952043141394335,1.901403190254674,1.820670978594054,0.8594823754087962,1.024219306988459,0.306105947865941,3.098354647865941,12.60344909499346
0.1584893192461114,4.770589708134213,0.7236729754536414,0.3413440754811881,0.4079605218787818,0.1231708340368892,1.233214052959132,1.997726850363733,1.899205970576946,1.817784327892167,0.8574175516773782,1.024750499498879,0.3093911467749803,3.09769364677498,12.60480428502281
0.1621810097358931,4.710408693998749,0.7308748429332297,0.34445615388857587,0.41290283524282906,0.12593216113515945,1.2472254957784425,2.0444872152749234,1.896961819708036,1.814859518315202,0.8553304790435079,1.025292699461871,0.3127063183361305,3.09702691833613,12.60620598308217
0.1659586907437561,4.650862898363945,0.7381308019502806,0.34758545741898045,0.4179094731435586,0.1287532138817659,1.261393781663346,2.092350024408889,1.894669819564345,1.811896260489095,0.8532211212888307,1.025846109674727,0.3160516620386723,3.096354562038672,12.60765564630492
0.1698243652461745,4.591944745409005,0.7454408399130229,0.35073184956280234,0.4229814001537309,0.13163514986446476,1.2757206812096686,2.1413417050452463,1.892329037415073,1.808894267419656,0.851089446816023,1.026410935645138,0.3194271835287968,3.095676683528797,12.60915476964212
0.1737800828749376,4.533646751155959,0.7528049333870726,0.35389518919592344,0.4281195983333539,0.13457919168684088,1.2902079885157194,2.191489340996566,1.889938526026674,1.805853255809184,0.8489354297258117,1.026987385759451,0.322832995233428,3.094993395233428,12.61070489058111
