KappaT,Bond,Height,Zcm,Width,Rfoot,Perimeter,SurfaceArea
1.724250754307287e+00,4.677351412871988e-01,1.634878127492496e+00,7.357746676963460e-01,1.066167860513415e+00,4.993063086091244e-01,3.063393808609124e+00,1.275535477776025e+01
1.718513287555435e+00,4.786300923226390e-01,1.629910803233134e+00,7.327028455860480e-01,1.067502152242073e+00,5.041239167788466e-01,3.062710716778847e+00,1.276144319384070e+01
1.712668977677743e+00,4.897788193684469e-01,1.624896971302291e+00,7.296137774741284e-01,1.068860059045830e+00,5.089739515679190e-01,3.062036551567919e+00,1.276770840320079e+01
1.706716321526987e+00,5.011872336272730e-01,1.619836614491281e+00,7.265077131327156e-01,1.070241891604907e+00,5.138563909342582e-01,3.061371890934258e+00,1.277415482017833e+01
1.700653814334123e+00,5.128613839913656e-01,1.614729722630829e+00,7.233849070034580e-01,1.071647961614429e+00,5.187711262238298e-01,3.060717326223830e+00,1.278078694710797e+01
1.694479950739686e+00,5.248074602497733e-01,1.609576293129465e+00,7.202456185728636e-01,1.073078581616226e+00,5.237181620291780e-01,3.060073462029178e+00,1.278760937335731e+01
1.688193225735462e+00,5.370317963702536e-01,1.604376330185290e+00,7.170901114972098e-01,1.074534065070636e+00,5.286973166789528e-01,3.059440916678953e+00,1.279462677986923e+01
1.681792135886937e+00,5.495408738576254e-01,1.599129845886748e+00,7.139186544801530e-01,1.076014726122700e+00,5.337086219373106e-01,3.058820321937310e+00,1.280184393687684e+01
1.675275180330591e+00,5.623413251903500e-01,1.593836859360517e+00,7.107315203682476e-01,1.077520879618604e+00,5.387520233422662e-01,3.058212323342266e+00,1.280926570719319e+01
1.668640861938839e+00,5.754399373371578e-01,1.588497396754805e+00,7.075289860092810e-01,1.079052841015975e+00,5.438273802748257e-01,3.057617580274826e+00,1.281689704720055e+01
1.661887688691021e+00,5.888436553555899e-01,1.583111491852202e+00,7.043113326372026e-01,1.080610926301105e+00,5.489346660340572e-01,3.057036766034057e+00,1.282474300792823e+01
1.655014174805710e+00,6.025595860743587e-01,1.577679185412981e+00,7.010788451877713e-01,1.082195451888646e+00,5.540737678823440e-01,3.056470567882344e+00,1.283280873589150e+01
1.648018842179417e+00,6.165950018614832e-01,1.572200525500940e+00,6.978318124241238e-01,1.083806734572961e+00,5.592445872003127e-01,3.055919687200313e+00,1.284109947493310e+01
1.640900221849293e+00,6.309573444801942e-01,1.566675567751883e+00,6.945705270341876e-01,1.085445091415513e+00,5.644471394904143e-01,3.055384839490414e+00,1.284962056677292e+01
1.633656855259671e+00,6.456542290346566e-01,1.561104374451175e+00,6.912952847018351e-01,1.087110839706791e+00,5.696812545635009e-01,3.054866754563501e+00,1.285837745318905e+01
1.626287295959524e+00,6.606934480075971e-01,1.555487015162396e+00,6.880063844842070e-01,1.088804296917595e+00,5.749467766751880e-01,3.054366176675188e+00,1.286737567782279e+01
1.618790111270320e+00,6.760829753919829e-01,1.549823567219149e+00,6.847041291281755e-01,1.090525780482210e+00,5.802437642800428e-01,3.053883864280043e+00,1.287662088460409e+01
1.611163883768041e+00,6.918309709189376e-01,1.544114114618850e+00,6.813888239281846e-01,1.092275607926786e+00,5.855720905909324e-01,3.053420590590932e+00,1.288611882338353e+01
1.603407213001431e+00,7.079457843841391e-01,1.538358748212187e+00,6.780607767907511e-01,1.094054096672375e+00,5.909315433690442e-01,3.052977143369044e+00,1.289587534873461e+01
1.595518717532449e+00,7.244359600749913e-01,1.532557566602019e+00,6.747202988373400e-01,1.095861563942260e+00,5.963221249318486e-01,3.052554324931849e+00,1.290589642079153e+01
1.587497036592304e+00,7.413102413009188e-01,1.526710675221031e+00,6.713677034763739e-01,1.097698326731505e+00,6.017437523466734e-01,3.052152952346673e+00,1.291618810771699e+01
1.579340831988217e+00,7.585775750291851e-01,1.520818186065013e+00,6.680033060098421e-01,1.099564701832580e+00,6.071961577090367e-01,3.051773857709037e+00,1.292675658898112e+01
1.571048790428748e+00,7.762471166286932e-01,1.514880219069793e+00,6.646274246850602e-01,1.101461005549318e+00,6.126793877010160e-01,3.051417887701016e+00,1.293760815231625e+01
1.562619625321851e+00,7.943282347242829e-01,1.508896900694607e+00,6.612403793077803e-01,1.103387553848930e+00,6.181933041762989e-01,3.051085904176299e+00,1.294874919978426e+01
1.554052078975107e+00,8.128305161641007e-01,1.502868364148735e+00,6.578424913094615e-01,1.105344662217654e+00,6.237376840261872e-01,3.050778784026187e+00,1.296018624753394e+01
1.545344925165434e+00,8.317637711026725e-01,1.496794750549152e+00,6.544340845647518e-01,1.107332645486117e+00,6.293126189884792e-01,3.050497418988479e+00,1.297192592508794e+01
1.536496970944718e+00,8.511380382023781e-01,1.490676206866782e+00,6.510154835055124e-01,1.109351817988343e+00,6.349178162054804e-01,3.050242716205480e+00,1.298397498132048e+01
1.527507059609390e+00,8.709635899560824e-01,1.484512887965645e+00,6.475870146748810e-01,1.111402493303090e+00,6.405532978264058e-01,3.050015597826406e+00,1.299634028199961e+01
1.518374072736687e+00,8.912509381337472e-01,1.478304954849050e+00,6.441490050968418e-01,1.113484984394000e+00,6.462188015106061e-01,3.049817001510606e+00,1.300902881537953e+01
1.509096933150154e+00,9.120108393559115e-01,1.472052576080628e+00,6.407017833188007e-01,1.115599603367722e+00,6.519142800299215e-01,3.049647880029922e+00,1.302204768982994e+01
1.499674607455268e+00,9.332543007969929e-01,1.465755927213915e+00,6.372456787636430e-01,1.117746661498388e+00,6.576397015113252e-01,3.049509201511325e+00,1.303540413720610e+01
1.490106108644569e+00,9.549925860214379e-01,1.459415190227114e+00,6.337810210927632e-01,1.119926469281459e+00,6.633948496941803e-01,3.049401949694180e+00,1.304910551641357e+01
1.480390499104218e+00,9.772372209558127e-01,1.453030554097550e+00,6.303081405257415e-01,1.122139336302032e+00,6.691795237883205e-01,3.049327123788320e+00,1.306315931346041e+01
1.470526893724526e+00,1.000000000000000e+00,1.446602215375004e+00,6.268273681510088e-01,1.124385571098657e+00,6.749937382916947e-01,3.049285738291695e+00,1.307757314118030e+01
1.460514462700192e+00,1.023292992280754e+00,1.440130377354199e+00,6.233390350598205e-01,1.126665481269903e+00,6.808374233565319e-01,3.049278823356532e+00,1.309235474392280e+01
1.450352434562070e+00,1.047128548050900e+00,1.433615249809795e+00,6.198434719575571e-01,1.128979373492095e+00,6.867103249432625e-01,3.049307424943263e+00,1.310751200044910e+01
1.440040099649487e+00,1.071519305237606e+00,1.427057049880515e+00,6.163410097244275e-01,1.131327553343753e+00,6.926123045378104e-01,3.049372604537810e+00,1.312305292288869e+01
1.429576813428552e+00,1.096478196143185e+00,1.420456002096443e+00,6.128319792557989e-01,1.133710325285103e+00,6.985433391673231e-01,3.049475439167323e+00,1.313898565850434e+01
1.418961999726085e+00,1.122018454301963e+00,1.413812337866432e+00,6.093167108557268e-01,1.136127992730128e+00,7.045033216661046e-01,3.049617021666104e+00,1.315531849370902e+01
1.408195154312329e+00,1.148153621496883e+00,1.407126295811337e+00,6.057955343281265e-01,1.138580857975591e+00,7.104921605870844e-01,3.049798460587084e+00,1.317205985498931e+01
1.397275848300594e+00,1.174897554939530e+00,1.400398121258520e+00,6.022687783758898e-01,1.141069222308188e+00,7.165095804704831e-01,3.050020880470483e+00,1.318921831313682e+01
1.386203732298302e+00,1.202264434617413e+00,1.393628067728728e+00,5.987367716242877e-01,1.143593385713392e+00,7.225556212568195e-01,3.050285421256819e+00,1.320680257974343e+01
1.374978539710174e+00,1.230268770812382e+00,1.386816395598412e+00,5.951998413300844e-01,1.146153647140694e+00,7.286301389055969e-01,3.050593238905597e+00,1.322482151475894e+01
1.363600090679982e+00,1.258925411794167e+00,1.379963372479367e+00,5.916583134990275e-01,1.148750304441974e+00,7.347329052680122e-01,3.050945505268012e+00,1.324328412727871e+01
1.352068296464724e+00,1.288249551693134e+00,1.373069274457253e+00,5.881125136669504e-01,1.151383654199537e+00,7.408640076935852e-01,3.051343407693585e+00,1.326219957409644e+01
1.340383162831698e+00,1.318256738556407e+00,1.366134384486910e+00,5.845627654147224e-01,1.154053991984903e+00,7.470232496165464e-01,3.051788149616546e+00,1.328157716710775e+01
1.328544794504183e+00,1.348962882591654e+00,1.359158993404587e+00,5.810093909603057e-01,1.156761612258508e+00,7.532104502995055e-01,3.052280950299505e+00,1.330142637318377e+01
1.316553399554179e+00,1.380384264602885e+00,1.352143400585210e+00,5.774527114674916e-01,1.159506808241530e+00,7.594256444977722e-01,3.052823044497772e+00,1.332175681348906e+01
1.304409293277473e+00,1.412537544622754e+00,1.345087913010622e+00,5.738930460744377e-01,1.162289872180800e+00,7.656686829982911e-01,3.053415682998291e+00,1.334257827068089e+01
1.292112902735552e+00,1.445439770745927e+00,1.337992845966291e+00,5.703307122238301e-01,1.165111095249134e+00,7.719394323142380e-01,3.054060132314238e+00,1.336390068866936e+01
1.279664771302489e+00,1.479108388168207e+00,1.330858523537208e+00,5.667660258190861e-01,1.167970767490740e+00,7.782378745023072e-01,3.054757674502307e+00,1.338573417342337e+01
1.267065562910909e+00,1.513561248436208e+00,1.323685278193709e+00,5.631993006543271e-01,1.170869178004122e+00,7.845639074104036e-01,3.055509607410404e+00,1.340808899798584e+01
1.254316066620523e+00,1.548816618912481e+00,1.316473451087322e+00,5.596308484038643e-01,1.173806614938488e+00,7.909173446232552e-01,3.056317244623255e+00,1.343097560459131e+01
1.241417201521565e+00,1.584893192461114e+00,1.309223393023013e+00,5.560609791307789e-01,1.176783365358341e+00,7.972982149557757e-01,3.057181914955776e+00,1.345440460301402e+01
1.228370021049211e+00,1.621810097358930e+00,1.301935463895935e+00,5.524900005827079e-01,1.179799715479937e+00,8.037064628268722e-01,3.058104962826872e+00,1.347838677689000e+01
1.215175717562270e+00,1.659586907437561e+00,1.294610032741059e+00,5.489182179689249e-01,1.182855950761759e+00,8.101418483247925e-01,3.059087748324792e+00,1.350293308732938e+01
1.201835627752784e+00,1.698243652461744e+00,1.287247479629150e+00,5.453459351568897e-01,1.185952355528915e+00,8.166045461634175e-01,3.060131646163418e+00,1.352805466651945e+01
1.188351236387158e+00,1.737800828749375e+00,1.279848193673377e+00,5.417734528453840e-01,1.189089213633248e+00,8.230943468758555e-01,3.061238046875855e+00,1.355376283209508e+01
1.174724181719646e+00,1.778279410038923e+00,1.272412574904724e+00,5.382010697303916e-01,1.192266808074695e+00,8.296111558262970e-01,3.062408355826297e+00,1.358006908128531e+01
1.160956260305771e+00,1.819700858609983e+00,1.264941034719687e+00,5.346290825441744e-01,1.195485421036844e+00,8.361550929881995e-01,3.063643992988200e+00,1.360698509250501e+01
1.147049430989826e+00,1.862087136662868e+00,1.257433994663349e+00,5.310577848337135e-01,1.198745334325756e+00,8.427258936181603e-01,3.064946393618160e+00,1.363452273520339e+01
1.133005820659016e+00,1.905460717963247e+00,1.249891889015673e+00,5.274874686082693e-01,1.202046828880307e+00,8.493237069320289e-01,3.066317006932029e+00,1.366269406139421e+01
1.118827728107365e+00,1.949844599758045e+00,1.242315163490585e+00,5.239184230373342e-01,1.205390185253665e+00,8.559484968092490e-01,3.067757296809249e+00,1.369151131613068e+01
1.104517628643773e+00,1.995262314968880e+00,1.234704275671159e+00,5.203509344593140e-01,1.208775683698588e+00,8.626000416382551e-01,3.069268741638255e+00,1.372098694016306e+01
1.090078179306077e+00,2.041737944669529e+00,1.227059696838320e+00,5.167852874256772e-01,1.212203603796513e+00,8.692784331603763e-01,3.070852833160376e+00,1.375113356336183e+01
1.075512222921895e+00,2.089296130854040e+00,1.219381911590318e+00,5.132217640664268e-01,1.215674224765077e+00,8.759837767449735e-01,3.072511076744973e+00,1.378196401164973e+01
1.060822792023385e+00,2.137962089502232e+00,1.211671417474665e+00,5.096606434718146e-01,1.219187825794833e+00,8.827158916967418e-01,3.074244991696742e+00,1.381349131443428e+01
1.046013113763723e+00,2.187761623949553e+00,1.203928726887981e+00,5.061022027544362e-01,1.222744685662318e+00,8.894748099979540e-01,3.076056109997954e+00,1.384572869750455e+01
1.031086613713037e+00,2.238721138568340e+00,1.196154367032098e+00,5.025467166486397e-01,1.226345082964357e+00,8.962605763484288e-01,3.077945976348429e+00,1.387868958825186e+01
1.016046919609022e+00,2.290867652767773e+00,1.188348880168598e+00,4.989944573303308e-01,1.229989296276173e+00,9.030731480141080e-01,3.079916148014108e+00,1.391238761927861e+01
1.000897865352399e+00,2.344228815319922e+00,1.180512824734116e+00,4.954456948613704e-01,1.233677604017318e+00,9.099125940316800e-01,3.081968194031680e+00,1.394683662609772e+01
9.856434941884967e-01,2.398832919019490e+00,1.172646775349767e+00,4.919006968150467e-01,1.237410284687126e+00,9.167788951649148e-01,3.084103695164915e+00,1.398205065209808e+01
9.702880624438714e-01,2.454708915685031e+00,1.164751324283098e+00,4.883597289425194e-01,1.241187616705562e+00,9.236722430073370e-01,3.086324243007337e+00,1.401804394561137e+01
9.548360414658281e-01,2.511886431509580e+00,1.156827080301424e+00,4.848230539716017e-01,1.245009878887388e+00,9.305924403746353e-01,3.088631440374635e+00,1.405483096937717e+01
9.392921214894383e-01,2.570395782768864e+00,1.148874671357241e+00,4.812909331243916e-01,1.248877350055670e+00,9.375395998698428e-01,3.091026899869843e+00,1.409242639287404e+01
9.236612133620089e-01,2.630267991895382e+00,1.140894744287583e+00,4.777636255242036e-01,1.252790309072486e+00,9.445138432978670e-01,3.093512243297867e+00,1.413084509284498e+01
9.079484506427146e-01,2.691534803926916e+00,1.132887965566436e+00,4.742413882973214e-01,1.256749035219247e+00,9.515153017713448e-01,3.096089101771345e+00,1.417010216062077e+01
8.921591905298192e-01,2.754228703338166e+00,1.124855021019662e+00,4.707244759999388e-01,1.260753808255798e+00,9.585438151164358e-01,3.098759115116436e+00,1.421021290297402e+01
8.762990163910204e-01,2.818382931264454e+00,1.116796618848767e+00,4.672131423295621e-01,1.264804907842431e+00,9.655997299207146e-01,3.101523929920714e+00,1.425119283016654e+01
8.603737367075834e-01,2.884031503126606e+00,1.108713487421167e+00,4.637076381703534e-01,1.268902614508664e+00,9.726829007654183e-01,3.104385200765418e+00,1.429305767462284e+01
8.443893867303003e-01,2.951209226666386e+00,1.100606378536858e+00,4.602082134822313e-01,1.273047208743639e+00,9.797935875261652e-01,3.107344587526165e+00,1.433582337216647e+01
8.283522269219795e-01,3.019951720402016e+00,1.092476066139268e+00,4.567151159886101e-01,1.277238971862489e+00,9.869317563211729e-01,3.110403756321173e+00,1.437950607839663e+01
8.122687427901344e-01,3.090295432513591e+00,1.084323348409297e+00,4.532285922465725e-01,1.281478185351914e+00,9.940975772856241e-01,3.113564377285624e+00,1.442412215478097e+01
7.961456429590592e-01,3.162277660168380e+00,1.076149047891047e+00,4.497488873338251e-01,1.285765131134662e+00,1.001291224202646e+00,3.116828124202646e+00,1.446968817273678e+01
7.799898567508459e-01,3.235936569296283e+00,1.067954011911121e+00,4.462762447475837e-01,1.290100091807588e+00,1.008512774052435e+00,3.120196674052435e+00,1.451622091714101e+01
7.638085315459080e-01,3.311311214825911e+00,1.059739113798001e+00,4.428109068748782e-01,1.294483350260125e+00,1.015762405251882e+00,3.123671705251882e+00,1.456373737735666e+01
7.476090287590791e-01,3.388441561392026e+00,1.051505252999730e+00,4.393531146988415e-01,1.298915190058801e+00,1.023040197436142e+00,3.127254897436142e+00,1.461225475331882e+01
7.313989196982484e-01,3.467368504525317e+00,1.043253356272950e+00,4.359031082647377e-01,1.303395895032572e+00,1.030346329569162e+00,3.130947929569162e+00,1.466179044558539e+01
7.151859801254939e-01,3.548133892335755e+00,1.034984378051817e+00,4.324611265828169e-01,1.307925749523729e+00,1.037680979387228e+00,3.134752479387228e+00,1.471236205844755e+01
6.989781841144596e-01,3.630780547701014e+00,1.026699301035543e+00,4.290274077087736e-01,1.312505038309514e+00,1.045044322137919e+00,3.138670222137918e+00,1.476398739633980e+01
6.827836970308574e-01,3.715352290971726e+00,1.018399136747254e+00,4.256021888226194e-01,1.317134046514438e+00,1.052436529271989e+00,3.142702829271989e+00,1.481668445989471e+01
6.666108674232446e-01,3.801893963205611e+00,1.010084925803772e+00,4.221857061289935e-01,1.321813059861011e+00,1.059857667795900e+00,3.146851967795900e+00,1.487047144856758e+01
6.504682188618921e-01,3.890451449942806e+00,1.001757739543049e+00,4.187781956914302e-01,1.326542363925709e+00,1.067308097574798e+00,3.151119297574798e+00,1.492536674327340e+01
6.343644391749783e-01,3.981071705534972e+00,9.934186790269551e-01,4.153798925459329e-01,1.331322244808788e+00,1.074787971489122e+00,3.155506471489121e+00,1.498138891702518e+01
6.183083699470854e-01,4.073802778041127e+00,9.850688760355706e-01,4.119910311658103e-01,1.336152988949088e+00,1.082297433826835e+00,3.160015133826835e+00,1.503855672838451e+01
6.023089948225484e-01,4.168693834703354e+00,9.767094936589242e-01,4.086118456987292e-01,1.341034882696956e+00,1.089836718162015e+00,3.164646918162015e+00,1.509688910983302e+01
5.863754265835822e-01,4.265795188015927e+00,9.683417265893980e-01,4.052425700301652e-01,1.345968212353239e+00,1.097406146178870e+00,3.169403446178870e+00,1.515640516542671e+01
5.705168926154677e-01,4.365158322401660e+00,9.599668004449429e-01,4.018834372667047e-01,1.350953264584786e+00,1.105005827219781e+00,3.174286327219781e+00,1.521712417563325e+01
5.547427206157933e-01,4.466835921509632e+00,9.515859730420658e-01,3.985346805280660e-01,1.355990325628126e+00,1.112636055375654e+00,3.179297155375654e+00,1.527906557780872e+01
5.390623221265080e-01,4.570881896148751e+00,9.432005338577202e-01,3.951965326063895e-01,1.361079681559255e+00,1.120297108745652e+00,3.184437508745652e+00,1.534224896803741e+01
5.234851751906372e-01,4.677351412871983e+00,9.348118036781896e-01,3.918692258049717e-01,1.366221618400795e+00,1.127989148351283e+00,3.189708948351283e+00,1.540669409949087e+01
5.080208069121579e-01,4.786300923226384e+00,9.264211356126336e-01,3.885529926981559e-01,1.371416421253120e+00,1.135712615068918e+00,3.195113015068918e+00,1.547242086090673e+01
4.926787729267310e-01,4.897788193684462e+00,9.180299127796757e-01,3.852480648326887e-01,1.376664375493905e+00,1.143467530724549e+00,3.200651230724548e+00,1.553944929637605e+01
4.774686386740867e-01,5.011872336272724e+00,9.096395502818350e-01,3.819546742085886e-01,1.381965765220144e+00,1.151254293721366e+00,3.206325093721365e+00,1.560779957036022e+01
4.623999573041339e-01,5.128613839913648e+00,9.012514932472345e-01,3.786730523318810e-01,1.387320873992411e+00,1.159073179215492e+00,3.212136079215492e+00,1.567749197788972e+01
4.474822477622283e-01,5.248074602497725e+00,8.928672165130830e-01,3.754034303747929e-01,1.392729984623247e+00,1.166924437434948e+00,3.218085637434948e+00,1.574854693594867e+01
4.327249720358063e-01,5.370317963702527e+00,8.844882241616556e-01,3.721460393091356e-01,1.398193378767392e+00,1.174808391665074e+00,3.224175191665074e+00,1.582098497112505e+01
4.181375112248898e-01,5.495408738576246e+00,8.761160483622480e-01,3.689011096777636e-01,1.403711337059127e+00,1.182725337254400e+00,3.230406137254399e+00,1.589482671723423e+01
4.037291412469879e-01,5.623413251903491e+00,8.677522486314927e-01,3.656688717000213e-01,1.409284138785256e+00,1.190675639865793e+00,3.236779839865792e+00,1.597009290483914e+01
3.895090072070490e-01,5.754399373371569e+00,8.593984097862578e-01,3.624495546512568e-01,1.414912062336697e+00,1.198659435198590e+00,3.243297635198590e+00,1.604680436536693e+01
3.754860986412593e-01,5.888436553555890e+00,8.510561421094824e-01,3.592433876743919e-01,1.420595384135452e+00,1.206677125785176e+00,3.249960825785176e+00,1.612498200496366e+01
3.616692229008510e-01,6.025595860743578e+00,8.427270789986766e-01,3.560505991259962e-01,1.426334379020739e+00,1.214729080760999e+00,3.256770680761000e+00,1.620464680804947e+01
3.480669785524162e-01,6.165950018614822e+00,8.344128750471155e-01,3.528714162753641e-01,1.432129320437648e+00,1.222815535236621e+00,3.263728435236620e+00,1.628581983633806e+01
3.346877292962550e-01,6.309573444801933e+00,8.261152051676444e-01,3.497060657110238e-01,1.437980479670699e+00,1.230936887897494e+00,3.270835287897493e+00,1.636852220916403e+01
3.215395767633053e-01,6.456542290346556e+00,8.178357617685086e-01,3.465547726513978e-01,1.443888126341058e+00,1.239093401162376e+00,3.278092401162376e+00,1.645277510936684e+01
3.086303342527029e-01,6.606934480075961e+00,8.095762532757019e-01,3.434177611465127e-01,1.449852527892119e+00,1.247285399406051e+00,3.285500899406051e+00,1.653859976871844e+01
2.959675003302504e-01,6.760829753919819e+00,8.013384019035551e-01,3.402952539035881e-01,1.455873949504705e+00,1.255513268120152e+00,3.293061868120152e+00,1.662601746224939e+01
2.835582326542474e-01,6.918309709189364e+00,7.931239409744185e-01,3.371874719221271e-01,1.461952654181532e+00,1.263777353499304e+00,3.300776353499304e+00,1.671504950630337e+01
2.714093224970137e-01,7.079457843841379e+00,7.849346123982518e-01,3.340946343006320e-01,1.468088902706555e+00,1.272077961870584e+00,3.308645361870584e+00,1.680571725429063e+01
2.595271699743427e-01,7.244359600749901e+00,7.767721640151589e-01,3.310169580332371e-01,1.474282953606794e+00,1.280415359220054e+00,3.316669859220053e+00,1.689804209273536e+01
2.479177604945734e-01,7.413102413009175e+00,7.686383474146885e-01,3.279546581482795e-01,1.480535062511112e+00,1.288789969612776e+00,3.324850769612777e+00,1.699204542503507e+01
2.365866415635597e-01,7.585775750291837e+00,7.605349144230876e-01,3.249079471308706e-01,1.486845482633843e+00,1.297202175969633e+00,3.333188975969633e+00,1.708774867895808e+01
2.255389010099368e-01,7.762471166286917e+00,7.524636137753524e-01,3.218770345167030e-01,1.493214464993361e+00,1.305652220411426e+00,3.341685320411425e+00,1.718517330901735e+01
2.147791473760415e-01,7.943282347242816e+00,7.444261892239954e-01,3.188621273666938e-01,1.499642257338579e+00,1.314140602115421e+00,3.350340602115421e+00,1.728434077201797e+01
2.043114904609677e-01,8.128305161640993e+00,7.364243747973279e-01,3.158634291393806e-01,1.506129105426912e+00,1.322667579982780e+00,3.359155579982779e+00,1.738527255225630e+01
1.941395248328898e-01,8.317637711026711e+00,7.284598924392131e-01,3.128811399801565e-01,1.512675252235056e+00,1.331233471327387e+00,3.368130971327387e+00,1.748799014434976e+01
1.842663147512718e-01,8.511380382023766e+00,7.205344486779790e-01,3.099154564778692e-01,1.519280937949707e+00,1.339838652110904e+00,3.377267452110904e+00,1.759251505153863e+01
1.746943809529058e-01,8.709635899560807e+00,7.126497309296522e-01,3.069665712391798e-01,1.525946400275465e+00,1.348483458080693e+00,3.386565658080693e+00,1.769886879283119e+01
1.654256900641606e-01,8.912509381337456e+00,7.048074047194154e-01,3.040346729983140e-01,1.532671873830862e+00,1.357168384011200e+00,3.396026184011200e+00,1.780707288947476e+01
1.564616452912842e-01,9.120108393559097e+00,6.970091087153065e-01,3.011199454991039e-01,1.539457591720629e+00,1.365893587531564e+00,3.405649587531564e+00,1.791714889957863e+01
1.478030810706278e-01,9.332543007969910e+00,6.892564531818732e-01,2.982225683065358e-01,1.546303783773846e+00,1.374659486323850e+00,3.415436386323850e+00,1.802911838163715e+01
1.394502590668446e-01,9.549925860214358e+00,6.815510159937536e-01,2.953427162248570e-01,1.553210677185730e+00,1.383466560195481e+00,3.425387060195480e+00,1.814300290933418e+01
1.314028666607749e-01,9.772372209558107e+00,6.738943383751664e-01,2.924805585499267e-01,1.560178497542455e+00,1.392315054047436e+00,3.435502054047436e+00,1.825882409573754e+01
